taskId,index,attempt,partitionId,launchTime,duration,executorId,host,status,taskLocality,speculative,accumulatorUpdates,taskMetrics_executorDeserializeTime,taskMetrics_executorDeserializeCpuTime,taskMetrics_executorRunTime,taskMetrics_executorCpuTime,taskMetrics_resultSize,taskMetrics_jvmGcTime,taskMetrics_resultSerializationTime,taskMetrics_memoryBytesSpilled,taskMetrics_diskBytesSpilled,taskMetrics_peakExecutionMemory,taskMetrics_inputMetrics_bytesRead,taskMetrics_inputMetrics_recordsRead,taskMetrics_outputMetrics_bytesWritten,taskMetrics_outputMetrics_recordsWritten,taskMetrics_shuffleReadMetrics_remoteBlocksFetched,taskMetrics_shuffleReadMetrics_localBlocksFetched,taskMetrics_shuffleReadMetrics_fetchWaitTime,taskMetrics_shuffleReadMetrics_remoteBytesRead,taskMetrics_shuffleReadMetrics_remoteBytesReadToDisk,taskMetrics_shuffleReadMetrics_localBytesRead,taskMetrics_shuffleReadMetrics_recordsRead,taskMetrics_shuffleReadMetrics_remoteReqsDuration,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_corruptMergedBlockChunks,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_mergedFetchFallbackCount,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedReqsDuration,taskMetrics_shuffleWriteMetrics_bytesWritten,taskMetrics_shuffleWriteMetrics_writeTime,taskMetrics_shuffleWriteMetrics_recordsWritten,schedulerDelay,gettingResultTime,stage_uid
1709,1668,0,1668,2024-06-07T17:14:33.393GMT,12,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,1071000,6,1859000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5599,999,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8.0
570,529,0,529,2024-06-07T17:14:31.369GMT,45,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],4,1072000,30,3491000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5925,999,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8.0
1792,1751,0,1751,2024-06-07T17:14:33.535GMT,9,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,635000,2,1782000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5600,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8.0
1430,1389,0,1389,2024-06-07T17:14:33.158GMT,7,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,727000,3,1488000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5938,999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
1985,1944,0,1944,2024-06-07T17:14:33.705GMT,5,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,1491000,1,1384000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5598,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
2039,1998,0,1998,2024-06-07T17:14:33.766GMT,18,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,749000,2,1419000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5601,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8.0
184,143,0,143,2024-06-07T17:14:30.316GMT,78,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,697000,32,3331000,4791,0,3,0,0,0,0,0,0,0,0,10,0,0,0,5940,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,8.0
1760,1719,0,1719,2024-06-07T17:14:33.500GMT,3,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,691000,1,1379000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5943,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.0
1660,1619,0,1619,2024-06-07T17:14:33.357GMT,7,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,746000,2,1944000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5910,999,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8.0
1298,1257,0,1257,2024-06-07T17:14:33.011GMT,16,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],3,831000,3,1323000,4834,0,7,0,0,0,0,0,0,0,0,10,0,0,0,5992,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
